Date,Open,High,Low,Close
2003-01-15,76.456647,76.456647,76.456647,76.456647
2003-01-16,71.839769,71.839769,71.839769,71.839769
2003-01-17,70.042103,70.042103,70.042103,70.042103
2003-01-21,72.466581,72.466581,72.466581,72.466581
2003-01-22,76.292,76.292,76.292,76.292
2003-01-23,75.697884,75.697884,75.697884,75.697884
2003-01-24,73.896913,73.896913,73.896913,73.896913
2003-01-27,75.899016,75.899016,75.899016,75.899016
2003-01-28,81.198961,81.198961,81.198961,81.198961
2003-01-29,79.687695,79.687695,79.687695,79.687695
2003-01-30,77.337152,77.337152,77.337152,77.337152
2003-01-31,74.88798,74.88798,74.88798,74.88798
2003-02-03,113.367294,113.367294,113.367294,113.367294
2003-02-04,109.869409,109.869409,109.869409,109.869409
2003-02-05,114.73114,114.73114,114.73114,114.73114
2003-02-06,105.602692,105.602692,105.602692,105.602692
2003-02-07,109.088964,109.088964,109.088964,109.088964
2003-02-10,112.90104,112.90104,112.90104,112.90104
2003-02-11,106.440052,106.440052,106.440052,106.440052
2003-02-12,102.918025,102.918025,102.918025,102.918025
2003-02-13,103.810011,103.810011,103.810011,103.810011
2003-02-14,113.512726,113.512726,113.512726,113.512726
2003-02-18,111.947921,111.947921,111.947921,111.947921
2003-02-19,110.507148,110.507148,110.507148,110.507148
2003-02-20,108.17795,108.17795,108.17795,108.17795
2003-02-21,113.214269,113.214269,113.214269,113.214269
2003-02-24,105.075613,105.075613,105.075613,105.075613
2003-02-25,107.582381,107.582381,107.582381,107.582381
2003-02-26,107.171879,107.171879,107.171879,107.171879
2003-02-27,113.26492,113.26492,113.26492,113.26492
2003-02-28,106.929516,106.929516,106.929516,106.929516
2003-03-03,106.473887,106.473887,106.473887,106.473887
2003-03-04,114.440506,114.440506,114.440506,114.440506
2003-03-05,104.688597,104.688597,104.688597,104.688597
2003-03-06,110.212487,110.212487,110.212487,110.212487
2003-03-07,122.859406,122.859406,122.859406,122.859406
2003-03-10,122.34397,122.34397,122.34397,122.34397
2003-03-11,129.639932,129.639932,129.639932,129.639932
2003-03-12,138.930096,138.930096,138.930096,138.930096
2003-03-13,145.460428,145.460428,145.460428,145.460428
2003-03-14,129.313251,129.313251,129.313251,129.313251
2003-03-17,140.368214,140.368214,140.368214,140.368214
2003-03-18,135.207251,135.207251,135.207251,135.207251
2003-03-19,137.780235,137.780235,137.780235,137.780235
2003-03-20,131.955106,131.955106,131.955106,131.955106
2003-03-21,137.815456,137.815456,137.815456,137.815456
2003-03-24,120.43784,120.43784,120.43784,120.43784
2003-03-25,131.086055,131.086055,131.086055,131.086055
2003-03-26,119.118981,119.118981,119.118981,119.118981
2003-03-27,116.642502,116.642502,116.642502,116.642502
2003-03-28,115.676431,115.676431,115.676431,115.676431
2003-03-31,117.389155,117.389155,117.389155,117.389155
2003-04-01,112.481996,112.481996,112.481996,112.481996
2003-04-02,114.302537,114.302537,114.302537,114.302537
2003-04-03,104.383843,104.383843,104.383843,104.383843
2003-04-04,108.676861,108.676861,108.676861,108.676861
2003-04-07,109.440603,109.440603,109.440603,109.440603
2003-04-08,106.329708,106.329708,106.329708,106.329708
2003-04-09,104.333742,104.333742,104.333742,104.333742
2003-04-10,108.321293,108.321293,108.321293,108.321293
2003-04-11,107.478118,107.478118,107.478118,107.478118
2003-04-14,107.687834,107.687834,107.687834,107.687834
2003-04-15,99.104485,99.104485,99.104485,99.104485
2003-04-16,103.156403,103.156403,103.156403,103.156403
2003-04-17,102.021668,102.021668,102.021668,102.021668
2003-04-21,95.013904,95.013904,95.013904,95.013904
2003-04-22,100.816384,100.816384,100.816384,100.816384
2003-04-23,100.845694,100.845694,100.845694,100.845694
2003-04-24,93.620655,93.620655,93.620655,93.620655
2003-04-25,96.321327,96.321327,96.321327,96.321327
2003-04-28,100.402138,100.402138,100.402138,100.402138
2003-04-29,100.008852,100.008852,100.008852,100.008852
2003-04-30,95.375922,95.375922,95.375922,95.375922
2003-05-01,89.729797,89.729797,89.729797,89.729797
2003-05-02,93.426036,93.426036,93.426036,93.426036
2003-05-05,88.885374,88.885374,88.885374,88.885374
2003-05-06,84.580556,84.580556,84.580556,84.580556
2003-05-07,85.43141,85.43141,85.43141,85.43141
2003-05-08,92.516497,92.516497,92.516497,92.516497
2003-05-09,90.45331,90.45331,90.45331,90.45331
2003-05-12,90.477231,90.477231,90.477231,90.477231
2003-05-13,91.273203,91.273203,91.273203,91.273203
2003-05-14,90.517332,90.517332,90.517332,90.517332
2003-05-15,94.845724,94.845724,94.845724,94.845724
2003-05-16,89.234415,89.234415,89.234415,89.234415
2003-05-19,93.916201,93.916201,93.916201,93.916201
2003-05-20,84.887059,84.887059,84.887059,84.887059
2003-05-21,95.008555,95.008555,95.008555,95.008555
2003-05-22,85.332628,85.332628,85.332628,85.332628
2003-05-23,92.082417,92.082417,92.082417,92.082417
2003-05-27,96.431991,96.431991,96.431991,96.431991
2003-05-28,100.164192,100.164192,100.164192,100.164192
2003-05-29,89.236083,89.236083,89.236083,89.236083
2003-05-30,98.637704,98.637704,98.637704,98.637704
2003-06-02,106.654342,106.654342,106.654342,106.654342
2003-06-03,92.182473,92.182473,92.182473,92.182473
2003-06-04,100.837538,100.837538,100.837538,100.837538
2003-06-05,103.320036,103.320036,103.320036,103.320036
2003-06-06,94.474599,94.474599,94.474599,94.474599
2003-06-09,96.258517,96.258517,96.258517,96.258517
2003-06-10,95.043252,95.043252,95.043252,95.043252
2003-06-11,104.965238,104.965238,104.965238,104.965238
2003-06-12,93.435614,93.435614,93.435614,93.435614
2003-06-13,91.007856,91.007856,91.007856,91.007856
2003-06-16,106.223576,106.223576,106.223576,106.223576
2003-06-17,103.936612,103.936612,103.936612,103.936612
2003-06-18,93.872885,93.872885,93.872885,93.872885
2003-06-19,98.031073,98.031073,98.031073,98.031073
2003-06-20,101.755152,101.755152,101.755152,101.755152
2003-06-23,88.224583,88.224583,88.224583,88.224583
2003-06-24,94.34153,94.34153,94.34153,94.34153
2003-06-25,105.44641,105.44641,105.44641,105.44641
2003-06-26,103.175821,103.175821,103.175821,103.175821
2003-06-27,96.11346,96.11346,96.11346,96.11346
2003-06-30,89.258327,89.258327,89.258327,89.258327
2003-07-01,90.134253,90.134253,90.134253,90.134253
2003-07-02,92.256437,92.256437,92.256437,92.256437
2003-07-03,95.689324,95.689324,95.689324,95.689324
2003-07-07,101.151782,101.151782,101.151782,101.151782
2003-07-08,89.06617,89.06617,89.06617,89.06617
2003-07-09,85.449103,85.449103,85.449103,85.449103
2003-07-10,86.685599,86.685599,86.685599,86.685599
2003-07-11,91.715335,91.715335,91.715335,91.715335
2003-07-14,89.160277,89.160277,89.160277,89.160277
2003-07-15,86.12677,86.12677,86.12677,86.12677
2003-07-16,78.859204,78.859204,78.859204,78.859204
2003-07-17,76.599839,76.599839,76.599839,76.599839
2003-07-18,82.115901,82.115901,82.115901,82.115901
2003-07-21,90.88112,90.88112,90.88112,90.88112
2003-07-22,74.478612,74.478612,74.478612,74.478612
2003-07-23,77.458616,77.458616,77.458616,77.458616
2003-07-24,82.838635,82.838635,82.838635,82.838635
2003-07-25,81.627648,81.627648,81.627648,81.627648
2003-07-28,82.989066,82.989066,82.989066,82.989066
2003-07-29,84.324207,84.324207,84.324207,84.324207
2003-07-30,79.393305,79.393305,79.393305,79.393305
2003-07-31,89.365314,89.365314,89.365314,89.365314
2003-08-01,79.281847,79.281847,79.281847,79.281847
2003-08-04,80.522003,80.522003,80.522003,80.522003
2003-08-05,90.879769,90.879769,90.879769,90.879769
2003-08-06,77.235788,77.235788,77.235788,77.235788
2003-08-07,78.038774,78.038774,78.038774,78.038774
2003-08-08,78.770347,78.770347,78.770347,78.770347
2003-08-11,88.411413,88.411413,88.411413,88.411413
2003-08-12,80.134711,80.134711,80.134711,80.134711
2003-08-13,89.254963,89.254963,89.254963,89.254963
2003-08-14,77.514682,77.514682,77.514682,77.514682
2003-08-15,80.741164,80.741164,80.741164,80.741164
2003-08-18,74.999854,74.999854,74.999854,74.999854
2003-08-19,69.982483,69.982483,69.982483,69.982483
2003-08-20,86.163292,86.163292,86.163292,86.163292
2003-08-21,87.803091,87.803091,87.803091,87.803091
2003-08-22,79.077647,79.077647,79.077647,79.077647
2003-08-25,82.596615,82.596615,82.596615,82.596615
2003-08-26,78.58902,78.58902,78.58902,78.58902
2003-08-27,86.812609,86.812609,86.812609,86.812609
2003-08-28,75.045579,75.045579,75.045579,75.045579
2003-08-29,76.57847,76.57847,76.57847,76.57847
2003-09-02,83.030863,83.030863,83.030863,83.030863
2003-09-03,83.756918,83.756918,83.756918,83.756918
2003-09-04,72.509242,72.509242,72.509242,72.509242
2003-09-05,77.917833,77.917833,77.917833,77.917833
2003-09-08,69.17063,69.17063,69.17063,69.17063
2003-09-09,76.20719,76.20719,76.20719,76.20719
2003-09-10,76.191917,76.191917,76.191917,76.191917
2003-09-11,85.243961,85.243961,85.243961,85.243961
2003-09-12,75.947,75.947,75.947,75.947
2003-09-15,78.095869,78.095869,78.095869,78.095869
2003-09-16,79.66532,79.66532,79.66532,79.66532
2003-09-17,74.062357,74.062357,74.062357,74.062357
2003-09-18,78.403023,78.403023,78.403023,78.403023
2003-09-19,76.932459,76.932459,76.932459,76.932459
2003-09-22,69.734565,69.734565,69.734565,69.734565
2003-09-23,74.877829,74.877829,74.877829,74.877829
2003-09-24,74.590119,74.590119,74.590119,74.590119
2003-09-25,76.108241,76.108241,76.108241,76.108241
2003-09-26,73.4267,73.4267,73.4267,73.4267
2003-09-29,81.144938,81.144938,81.144938,81.144938
2003-09-30,68.564182,68.564182,68.564182,68.564182
2003-10-01,76.800468,76.800468,76.800468,76.800468
2003-10-02,79.213844,79.213844,79.213844,79.213844
2003-10-03,88.106387,88.106387,88.106387,88.106387
2003-10-06,71.232741,71.232741,71.232741,71.232741
2003-10-07,78.709809,78.709809,78.709809,78.709809
2003-10-08,73.506312,73.506312,73.506312,73.506312
2003-10-09,80.271105,80.271105,80.271105,80.271105
2003-10-10,73.787364,73.787364,73.787364,73.787364
2003-10-14,80.60818,80.60818,80.60818,80.60818
2003-10-15,79.355745,79.355745,79.355745,79.355745
2003-10-16,78.910577,78.910577,78.910577,78.910577
2003-10-17,67.776817,67.776817,67.776817,67.776817
2003-10-20,72.310511,72.310511,72.310511,72.310511
2003-10-21,74.019469,74.019469,74.019469,74.019469
2003-10-22,70.717118,70.717118,70.717118,70.717118
2003-10-23,81.060271,81.060271,81.060271,81.060271
2003-10-24,70.88321,70.88321,70.88321,70.88321
2003-10-27,81.119091,81.119091,81.119091,81.119091
2003-10-28,76.211557,76.211557,76.211557,76.211557
2003-10-29,81.823429,81.823429,81.823429,81.823429
2003-10-30,81.339566,81.339566,81.339566,81.339566
2003-10-31,72.049094,72.049094,72.049094,72.049094
2003-11-03,88.526597,88.526597,88.526597,88.526597
2003-11-04,79.089091,79.089091,79.089091,79.089091
2003-11-05,88.040095,88.040095,88.040095,88.040095
2003-11-06,90.037336,90.037336,90.037336,90.037336
2003-11-07,90.234946,90.234946,90.234946,90.234946
2003-11-10,83.82918,83.82918,83.82918,83.82918
2003-11-12,78.640278,78.640278,78.640278,78.640278
2003-11-13,71.449429,71.449429,71.449429,71.449429
2003-11-14,76.989414,76.989414,76.989414,76.989414
2003-11-17,80.636047,80.636047,80.636047,80.636047
2003-11-18,80.250545,80.250545,80.250545,80.250545
2003-11-19,82.801336,82.801336,82.801336,82.801336
2003-11-20,74.367794,74.367794,74.367794,74.367794
2003-11-21,73.317473,73.317473,73.317473,73.317473
2003-11-24,84.962356,84.962356,84.962356,84.962356
2003-11-25,78.031108,78.031108,78.031108,78.031108
2003-11-26,80.155512,80.155512,80.155512,80.155512
2003-11-28,79.693865,79.693865,79.693865,79.693865
2003-12-01,77.708959,77.708959,77.708959,77.708959
2003-12-02,72.00824,72.00824,72.00824,72.00824
2003-12-03,74.852232,74.852232,74.852232,74.852232
2003-12-04,75.0055,75.0055,75.0055,75.0055
2003-12-05,66.455945,66.455945,66.455945,66.455945
2003-12-08,71.188723,71.188723,71.188723,71.188723
2003-12-09,76.628956,76.628956,76.628956,76.628956
2003-12-10,67.905224,67.905224,67.905224,67.905224
2003-12-11,67.66342,67.66342,67.66342,67.66342
2003-12-12,66.262961,66.262961,66.262961,66.262961
2003-12-15,67.004365,67.004365,67.004365,67.004365
2003-12-16,66.488481,66.488481,66.488481,66.488481
2003-12-17,64.630304,64.630304,64.630304,64.630304
2003-12-18,64.40403,64.40403,64.40403,64.40403
2003-12-19,69.327974,69.327974,69.327974,69.327974
2003-12-22,66.601786,66.601786,66.601786,66.601786
2003-12-23,69.918229,69.918229,69.918229,69.918229
2003-12-24,61.936804,61.936804,61.936804,61.936804
2003-12-26,66.142013,66.142013,66.142013,66.142013
2003-12-29,67.051146,67.051146,67.051146,67.051146
2003-12-30,67.364027,67.364027,67.364027,67.364027
2003-12-31,66.942184,66.942184,66.942184,66.942184
2004-01-02,72.793447,72.793447,72.793447,72.793447
2004-01-05,64.177687,64.177687,64.177687,64.177687
2004-01-06,60.005376,60.005376,60.005376,60.005376
2004-01-07,64.533334,64.533334,64.533334,64.533334
2004-01-08,66.991459,66.991459,66.991459,66.991459
2004-01-09,54.748809,54.748809,54.748809,54.748809
2004-01-12,64.178197,64.178197,64.178197,64.178197
2004-01-13,62.186854,62.186854,62.186854,62.186854
2004-01-14,61.852783,61.852783,61.852783,61.852783
2004-01-15,61.836117,61.836117,61.836117,61.836117
2004-01-16,64.525331,64.525331,64.525331,64.525331
2004-01-20,55.443449,55.443449,55.443449,55.443449
2004-01-21,56.180454,56.180454,56.180454,56.180454
2004-01-22,54.6445,54.6445,54.6445,54.6445
2004-01-23,69.15961,69.15961,69.15961,69.15961
2004-01-26,62.255893,62.255893,62.255893,62.255893
2004-01-27,55.951397,55.951397,55.951397,55.951397
2004-01-28,71.439107,71.439107,71.439107,71.439107
2004-01-29,63.815007,63.815007,63.815007,63.815007
2004-01-30,54.143354,54.143354,54.143354,54.143354
2004-02-02,62.894566,62.894566,62.894566,62.894566
2004-02-03,60.119059,60.119059,60.119059,60.119059
2004-02-04,65.85242,65.85242,65.85242,65.85242
2004-02-05,63.240669,63.240669,63.240669,63.240669
2004-02-06,54.378274,54.378274,54.378274,54.378274
2004-02-09,58.970019,58.970019,58.970019,58.970019
2004-02-10,64.118255,64.118255,64.118255,64.118255
2004-02-11,56.258383,56.258383,56.258383,56.258383
2004-02-12,62.768145,62.768145,62.768145,62.768145
2004-02-13,59.823492,59.823492,59.823492,59.823492
2004-02-17,62.455024,62.455024,62.455024,62.455024
2004-02-18,64.234805,64.234805,64.234805,64.234805
2004-02-19,61.213954,61.213954,61.213954,61.213954
2004-02-20,64.456504,64.456504,64.456504,64.456504
2004-02-23,56.802411,56.802411,56.802411,56.802411
2004-02-24,58.701491,58.701491,58.701491,58.701491
2004-02-25,60.345514,60.345514,60.345514,60.345514
2004-02-26,60.746628,60.746628,60.746628,60.746628
2004-02-27,56.991062,56.991062,56.991062,56.991062
2004-03-01,62.793555,62.793555,62.793555,62.793555
2004-03-02,66.154436,66.154436,66.154436,66.154436
2004-03-03,67.530665,67.530665,67.530665,67.530665
2004-03-04,64.538129,64.538129,64.538129,64.538129
2004-03-05,55.415972,55.415972,55.415972,55.415972
2004-03-08,59.82386,59.82386,59.82386,59.82386
2004-03-09,65.271609,65.271609,65.271609,65.271609
2004-03-10,67.15508,67.15508,67.15508,67.15508
2004-03-11,66.093905,66.093905,66.093905,66.093905
2004-03-12,68.654393,68.654393,68.654393,68.654393
2004-03-15,65.002977,65.002977,65.002977,65.002977
2004-03-16,65.733218,65.733218,65.733218,65.733218
2004-03-17,65.582799,65.582799,65.582799,65.582799
2004-03-18,68.517267,68.517267,68.517267,68.517267
2004-03-19,70.126013,70.126013,70.126013,70.126013
2004-03-22,63.692374,63.692374,63.692374,63.692374
2004-03-23,68.900917,68.900917,68.900917,68.900917
2004-03-24,67.812767,67.812767,67.812767,67.812767
2004-03-25,68.658149,68.658149,68.658149,68.658149
2004-03-26,76.012642,76.012642,76.012642,76.012642
2004-03-29,72.971989,72.971989,72.971989,72.971989
2004-03-30,67.825117,67.825117,67.825117,67.825117
2004-03-31,64.797821,64.797821,64.797821,64.797821
2004-04-01,69.913577,69.913577,69.913577,69.913577
2004-04-02,85.009206,85.009206,85.009206,85.009206
2004-04-05,71.090063,71.090063,71.090063,71.090063
2004-04-06,65.699779,65.699779,65.699779,65.699779
2004-04-07,65.913022,65.913022,65.913022,65.913022
2004-04-08,68.197719,68.197719,68.197719,68.197719
2004-04-12,68.826982,68.826982,68.826982,68.826982
2004-04-13,78.477042,78.477042,78.477042,78.477042
2004-04-14,71.734284,71.734284,71.734284,71.734284
2004-04-15,66.887869,66.887869,66.887869,66.887869
2004-04-16,61.368508,61.368508,61.368508,61.368508
2004-04-19,69.153315,69.153315,69.153315,69.153315
2004-04-20,72.721973,72.721973,72.721973,72.721973
2004-04-21,63.839332,63.839332,63.839332,63.839332
2004-04-22,61.064928,61.064928,61.064928,61.064928
2004-04-23,69.092431,69.092431,69.092431,69.092431
2004-04-26,64.905297,64.905297,64.905297,64.905297
2004-04-27,62.555029,62.555029,62.555029,62.555029
2004-04-28,69.033747,69.033747,69.033747,69.033747
2004-04-29,64.814511,64.814511,64.814511,64.814511
2004-04-30,54.22657,54.22657,54.22657,54.22657
2004-05-03,62.836572,62.836572,62.836572,62.836572
2004-05-04,68.411256,68.411256,68.411256,68.411256
2004-05-05,67.875709,67.875709,67.875709,67.875709
2004-05-06,65.945936,65.945936,65.945936,65.945936
2004-05-07,82.706146,82.706146,82.706146,82.706146
2004-05-10,65.0133,65.0133,65.0133,65.0133
2004-05-11,66.2898,66.2898,66.2898,66.2898
2004-05-12,73.104007,73.104007,73.104007,73.104007
2004-05-13,71.90825,71.90825,71.90825,71.90825
2004-05-14,66.899619,66.899619,66.899619,66.899619
2004-05-17,62.87543,62.87543,62.87543,62.87543
2004-05-18,74.405767,74.405767,74.405767,74.405767
2004-05-19,73.502929,73.502929,73.502929,73.502929
2004-05-20,65.522525,65.522525,65.522525,65.522525
2004-05-21,70.6695,70.6695,70.6695,70.6695
2004-05-24,68.846085,68.846085,68.846085,68.846085
2004-05-25,74.108093,74.108093,74.108093,74.108093
2004-05-26,62.546957,62.546957,62.546957,62.546957
2004-05-27,64.40817,64.40817,64.40817,64.40817
2004-05-28,74.275082,74.275082,74.275082,74.275082
2004-05-31,74.275082,74.275082,74.275082,74.275082
2004-06-01,77.118575,77.118575,77.118575,77.118575
2004-06-02,76.498294,76.498294,76.498294,76.498294
2004-06-03,70.647795,70.647795,70.647795,70.647795
2004-06-04,82.417648,82.417648,82.417648,82.417648
2004-06-07,72.252543,72.252543,72.252543,72.252543
2004-06-08,67.498156,67.498156,67.498156,67.498156
2004-06-09,71.563251,71.563251,71.563251,71.563251
2004-06-10,71.154305,71.154305,71.154305,71.154305
2004-06-14,80.391682,80.391682,80.391682,80.391682
2004-06-15,60.634666,60.634666,60.634666,60.634666
2004-06-16,75.013128,75.013128,75.013128,75.013128
2004-06-17,68.141264,68.141264,68.141264,68.141264
2004-06-18,71.544459,71.544459,71.544459,71.544459
2004-06-21,66.308092,66.308092,66.308092,66.308092
2004-06-22,69.949623,69.949623,69.949623,69.949623
2004-06-23,66.266058,66.266058,66.266058,66.266058
2004-06-24,65.840229,65.840229,65.840229,65.840229
2004-06-25,68.191584,68.191584,68.191584,68.191584
2004-06-28,75.114005,75.114005,75.114005,75.114005
2004-06-29,67.979519,67.979519,67.979519,67.979519
2004-06-30,62.299757,62.299757,62.299757,62.299757
2004-07-01,68.757466,68.757466,68.757466,68.757466
2004-07-02,58.949396,58.949396,58.949396,58.949396
2004-07-06,70.229833,70.229833,70.229833,70.229833
2004-07-07,69.958955,69.958955,69.958955,69.958955
2004-07-08,67.034146,67.034146,67.034146,67.034146
2004-07-09,69.346546,69.346546,69.346546,69.346546
2004-07-12,71.252725,71.252725,71.252725,71.252725
2004-07-13,72.518771,72.518771,72.518771,72.518771
2004-07-14,72.204263,72.204263,72.204263,72.204263
2004-07-15,71.422332,71.422332,71.422332,71.422332
2004-07-16,61.901271,61.901271,61.901271,61.901271
2004-07-19,69.851451,69.851451,69.851451,69.851451
2004-07-20,73.35813,73.35813,73.35813,73.35813
2004-07-21,69.246424,69.246424,69.246424,69.246424
2004-07-22,69.657243,69.657243,69.657243,69.657243
2004-07-23,69.70436,69.70436,69.70436,69.70436
2004-07-26,69.770817,69.770817,69.770817,69.770817
2004-07-27,68.926607,68.926607,68.926607,68.926607
2004-07-28,69.418623,69.418623,69.418623,69.418623
2004-07-29,68.378712,68.378712,68.378712,68.378712
2004-07-30,68.388635,68.388635,68.388635,68.388635
2004-08-02,68.573292,68.573292,68.573292,68.573292
2004-08-03,68.699102,68.699102,68.699102,68.699102
2004-08-04,68.44292,68.44292,68.44292,68.44292
2004-08-05,68.274622,68.274622,68.274622,68.274622
2004-08-06,68.811948,68.811948,68.811948,68.811948
2004-08-09,68.22112,68.22112,68.22112,68.22112
2004-08-10,68.351994,68.351994,68.351994,68.351994
2004-08-11,68.292783,68.292783,68.292783,68.292783
2004-08-12,67.498391,67.498391,67.498391,67.498391
2004-08-13,67.556127,67.556127,67.556127,67.556127
2004-08-16,67.3751,67.3751,67.3751,67.3751
2004-08-17,67.887625,67.887625,67.887625,67.887625
2004-08-18,67.411459,67.411459,67.411459,67.411459
2004-08-19,67.623459,67.623459,67.623459,67.623459
2004-08-20,67.220209,67.220209,67.220209,67.220209
2004-08-23,67.644852,67.644852,67.644852,67.644852
2004-08-24,67.596447,67.596447,67.596447,67.596447
2004-08-25,67.969963,67.969963,67.969963,67.969963
2004-08-26,67.336284,67.336284,67.336284,67.336284
2004-08-27,67.414537,67.414537,67.414537,67.414537
2004-08-30,67.419033,67.419033,67.419033,67.419033
2004-08-31,67.05511,67.05511,67.05511,67.05511
2004-09-01,67.478376,67.478376,67.478376,67.478376
2004-09-02,66.906177,66.906177,66.906177,66.906177
2004-09-03,66.772285,66.772285,66.772285,66.772285
2004-09-07,67.388442,67.388442,67.388442,67.388442
2004-09-08,67.689527,67.689527,67.689527,67.689527
2004-09-09,68.427497,68.427497,68.427497,68.427497
2004-09-10,68.440489,68.440489,68.440489,68.440489
2004-09-13,68.266293,68.266293,68.266293,68.266293
2004-09-14,68.199882,68.199882,68.199882,68.199882
2004-09-15,68.16894,68.16894,68.16894,68.16894
2004-09-16,68.297046,68.297046,68.297046,68.297046
2004-09-17,67.906747,67.906747,67.906747,67.906747
2004-09-20,68.353023,68.353023,68.353023,68.353023
2004-09-21,67.825019,67.825019,67.825019,67.825019
2004-09-22,68.287298,68.287298,68.287298,68.287298
2004-09-23,67.541603,67.541603,67.541603,67.541603
2004-09-24,67.713246,67.713246,67.713246,67.713246
2004-09-27,68.045063,68.045063,68.045063,68.045063
2004-09-28,67.973123,67.973123,67.973123,67.973123
2004-09-29,67.663681,67.663681,67.663681,67.663681
2004-09-30,67.461716,67.461716,67.461716,67.461716
2004-10-01,66.216132,66.216132,66.216132,66.216132
2004-10-04,66.446146,66.446146,66.446146,66.446146
2004-10-05,66.599645,66.599645,66.599645,66.599645
2004-10-06,66.188763,66.188763,66.188763,66.188763
2004-10-07,65.966983,65.966983,65.966983,65.966983
2004-10-08,66.527579,66.527579,66.527579,66.527579
2004-10-12,66.768273,66.768273,66.768273,66.768273
2004-10-13,66.663176,66.663176,66.663176,66.663176
2004-10-14,66.524214,66.524214,66.524214,66.524214
2004-10-15,66.203786,66.203786,66.203786,66.203786
2004-10-18,66.790755,66.790755,66.790755,66.790755
2004-10-19,66.73953,66.73953,66.73953,66.73953
2004-10-20,68.241033,68.241033,68.241033,68.241033
2004-10-21,67.659509,67.659509,67.659509,67.659509
2004-10-22,67.475436,67.475436,67.475436,67.475436
2004-10-25,67.459179,67.459179,67.459179,67.459179
